timestamp,price,market_cap,volume
2025-08-31 18:00:00,4388.931464519364,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-09-01 18:00:00,4303.202222745541,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-09-02 18:00:00,4325.856306225941,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-09-03 18:00:00,4449.8670977283255,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-09-04 18:00:00,4298.094660544595,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-09-05 18:00:00,4306.613513100346,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-09-06 18:00:00,4273.110024157841,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-09-07 18:00:00,4304.032421076036,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-09-08 18:00:00,4309.685702772004,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-09-09 18:00:00,4309.342746120013,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-09-10 18:00:00,4347.476803670656,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-09-11 18:00:00,4459.31901599882,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-09-12 18:00:00,4708.841744149995,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-09-13 18:00:00,4667.699652630318,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-09-14 18:00:00,4609.786110950785,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-09-15 18:00:00,4524.244939102515,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-09-16 18:00:00,4504.266635522813,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-09-17 18:00:00,4591.768794331328,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-09-18 18:00:00,4590.6367372135155,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-09-19 18:00:00,4470.479474009387,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-09-20 18:00:00,4481.799472368209,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-09-21 18:00:00,4452.87113037789,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-09-22 18:00:00,4199.951774017639,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-09-23 18:00:00,4166.1905498775295,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-09-24 18:00:00,4148.65682762035,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-09-25 18:00:00,3863.0632875907245,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-09-26 18:00:00,4037.0979210260916,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-09-27 18:00:00,4018.167453105732,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-09-28 18:00:00,4141.839664086501,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-09-29 18:00:00,4215.61278947927,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-09-30 18:00:00,4144.230463371581,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-10-01 18:00:00,4343.951983440489,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-10-02 18:00:00,4484.006245909478,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-10-03 18:00:00,4515.759068159723,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-10-04 18:00:00,4487.706651673285,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-10-05 18:00:00,4515.321391965295,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-10-06 18:00:00,4689.131734746596,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-10-07 18:00:00,4454.32846286666,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-10-08 18:00:00,4527.578004547945,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-10-09 18:00:00,4368.649439385323,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-10-10 18:00:00,3835.632842050135,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-10-11 18:00:00,3749.218185954949,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-10-12 18:00:00,4159.729307791921,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-10-13 18:00:00,4246.217461554773,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-10-14 18:00:00,4128.888447033946,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-10-15 18:00:00,3983.1544356894233,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-10-16 18:00:00,3890.1993012479857,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
2025-10-17 18:00:00,3831.244175835675,"[1740096000000, 330517520397.0965]","[1740096000000, 14550027648.522171]"
